date,open,high,low,close,volume
1993-05-05,99.27,99.27,96.27,96.27,143060
1993-05-06,96.19,97.11,96.19,96.57,116349
1993-05-07,95.71,96.43,94.38,94.38,21482
1993-05-10,95.55,95.86,95.02,95.86,610650
1993-05-11,95.28,97.76,95.28,97.76,3844692
1993-05-12,98.64,100.57,97.86,97.86,3338285
1993-05-13,97.45,99.19,97.45,98.23,2509051
1993-05-14,96.88,99.04,96.88,99.04,2684532
1993-05-17,98.91,98.91,96.56,96.56,102243
1993-05-18,96.56,96.59,95.58,95.58,367218
1993-05-19,95.10,95.40,95.10,95.40,3173163
1993-05-20,96.68,97.03,95.45,95.76,409090
1993-05-21,97.90,97.90,93.38,93.38,3069
1993-05-24,95.33,95.33,94.11,94.11,339572
1993-05-25,94.83,95.24,93.58,93.58,457025
1993-05-26,93.03,93.03,91.48,91.48,157543
1993-05-27,91.27,91.27,89.49,89.49,3312718
1993-05-28,90.06,90.06,87.83,88.27,260411
1993-05-31,88.19,88.19,86.03,86.03,241510
1993-06-01,86.78,86.78,85.44,85.44,1020421
1993-06-02,85.82,87.16,85.82,86.69,286133
1993-06-03,87.37,87.47,87.04,87.04,158183
1993-06-04,86.86,87.31,86.10,87.30,487745
1993-06-07,86.52,86.52,85.86,85.86,1418134
1993-06-08,86.01,86.08,85.42,85.42,2401196
1993-06-09,84.13,84.40,83.79,83.79,114437
1993-06-10,84.25,85.34,84.00,85.34,88372
1993-06-11,83.96,84.87,83.96,84.87,328572
1993-06-14,83.44,84.79,83.44,84.79,1861617
1993-06-15,84.83,85.09,84.80,84.80,1648532
1993-06-16,84.50,84.50,81.54,81.88,860169
1993-06-17,81.71,81.71,80.82,81.26,202066
1993-06-18,80.90,80.90,79.86,80.34,16564281
1993-06-21,80.77,81.33,80.56,81.28,400298
1993-06-22,81.03,81.03,78.88,78.88,1391302
1993-06-23,79.27,79.68,78.86,79.68,754814
1993-06-24,80.73,81.25,80.64,80.64,165418
1993-06-25,81.30,82.89,81.30,82.89,857809
1993-06-28,82.90,82.90,81.39,82.31,343810
1993-06-29,81.67,82.08,80.98,80.98,489562
1993-06-30,80.94,81.47,79.61,79.61,277145
1993-07-01,79.25,79.90,78.79,79.90,578379
1993-07-02,79.08,79.08,78.28,78.28,234526
1993-07-05,77.83,78.61,77.31,78.61,265954
1993-07-06,78.68,81.57,78.68,81.57,29181299
1993-07-07,80.92,80.93,80.57,80.71,4785439
1993-07-08,80.77,80.77,79.57,79.57,800698
1993-07-09,80.32,80.32,78.02,78.09,620287
1993-07-12,77.45,78.61,77.45,77.86,77119
1993-07-13,78.25,78.25,76.55,77.24,394397
1993-07-14,77.01,78.39,77.01,78.39,2790118
1993-07-15,77.94,77.94,77.27,77.27,172647
1993-07-16,78.16,78.16,76.43,76.43,74034
1993-07-19,76.84,76.84,75.94,75.94,2884942
1993-07-20,76.20,77.95,76.20,77.36,2202144
1993-07-21,76.38,77.01,76.38,77.01,1386840
1993-07-22,76.60,76.60,75.77,76.11,395931
1993-07-23,76.97,77.48,76.97,77.48,582006
1993-07-26,77.17,77.17,75.64,75.97,75925
1993-07-27,76.78,77.28,76.78,77.24,224649
1993-07-28,77.24,77.54,77.21,77.42,95803
1993-07-29,76.92,76.92,75.55,75.55,236860
1993-07-30,75.71,77.53,75.53,76.97,2504506
1993-08-02,76.59,76.59,73.98,73.98,1015119
1993-08-03,73.85,73.85,72.73,72.73,1833058
1993-08-04,73.31,74.37,73.23,74.37,4047499
1993-08-05,73.63,73.63,72.23,72.23,41185
1993-08-06,71.33,71.40,70.99,71.19,52247
1993-08-09,70.70,70.92,69.83,69.83,1148078
1993-08-10,70.88,74.09,70.88,74.09,1035893
1993-08-11,73.85,75.15,73.44,75.15,120100
1993-08-12,74.62,74.62,73.91,74.62,7346435
1993-08-13,74.22,75.24,74.22,75.17,396651
1993-08-16,74.68,75.30,74.59,74.59,3467624
1993-08-17,74.45,75.29,73.29,73.29,1067310
1993-08-18,73.89,75.54,73.89,75.24,919728
1993-08-19,75.54,75.54,73.09,73.09,930822
1993-08-20,73.70,74.87,73.70,74.87,5447432
1993-08-23,75.17,78.41,75.17,78.41,1420938
1993-08-24,78.02,78.02,75.94,75.94,58364
1993-08-25,76.38,76.75,73.69,73.69,1245383
1993-08-26,73.96,74.34,73.70,74.34,148686
1993-08-27,75.51,76.06,75.51,76.06,432046
1993-08-30,75.69,75.69,73.25,73.25,167391
1993-08-31,74.64,74.74,74.09,74.15,703833
1993-09-01,75.23,75.23,73.67,73.67,586117
1993-09-02,73.62,73.62,72.16,72.56,9788276
1993-09-03,72.66,72.93,72.38,72.56,1107450
1993-09-06,73.29,73.64,73.29,73.62,7043699
1993-09-07,74.26,74.26,73.67,73.94,43837
1993-09-08,73.10,75.00,73.10,75.00,79669
1993-09-09,74.81,76.28,74.81,76.28,70349
1993-09-10,76.56,77.32,76.55,77.02,149460
1993-09-13,77.93,77.93,77.04,77.35,2192109
1993-09-14,77.13,78.56,77.13,78.47,71852
1993-09-15,77.32,77.32,75.74,76.40,459752
1993-09-16,76.00,77.26,76.00,76.50,90815
1993-09-17,77.02,78.33,76.80,78.33,187194
1993-09-20,78.34,78.69,77.46,78.69,371020
1993-09-21,78.51,78.51,76.29,76.94,29492072
1993-09-22,77.62,77.62,76.12,76.48,591260
1993-09-23,77.03,77.03,76.43,76.55,203147
1993-09-24,76.78,78.58,76.78,77.69,2449802
1993-09-27,79.11,80.76,79.11,80.76,6385
1993-09-28,80.98,80.98,79.10,79.10,189444
1993-09-29,78.73,78.73,77.95,77.95,811920
1993-09-30,79.20,79.61,79.20,79.21,568872
1993-10-01,79.16,79.16,77.25,77.25,667168
1993-10-04,77.82,77.97,77.49,77.97,71753
1993-10-05,78.47,78.85,78.11,78.85,207642
1993-10-06,79.64,79.87,79.27,79.27,1715620
1993-10-07,78.71,79.66,77.42,77.42,775993
1993-10-08,77.61,78.37,77.26,78.00,189963
1993-10-11,77.88,77.88,77.38,77.38,2645795
1993-10-12,76.83,76.86,76.19,76.19,314976
1993-10-13,76.22,76.51,75.71,75.99,158595
1993-10-14,74.57,76.91,74.57,76.91,338631
1993-10-15,76.00,76.00,75.06,75.61,19511513
1993-10-18,76.18,78.13,76.05,78.13,1416512
1993-10-19,78.15,78.86,78.15,78.86,3460725
1993-10-20,78.27,78.73,77.53,78.73,3280506
1993-10-21,77.82,78.79,77.82,78.24,1960646
1993-10-22,78.89,78.89,77.80,77.80,2053621
1993-10-25,77.74,77.74,74.38,74.60,15030
1993-10-26,74.40,77.69,74.40,77.69,620993
1993-10-27,78.12,78.47,76.47,77.33,300702
1993-10-28,76.54,76.82,75.71,76.06,2045053
1993-10-29,76.25,76.25,74.68,74.68,1934586
1993-11-01,74.81,74.81,74.00,74.35,70368
1993-11-02,75.65,75.72,75.26,75.26,235192
1993-11-03,75.58,77.27,75.35,77.27,538785
1993-11-04,76.48,76.75,76.18,76.22,2230044
1993-11-05,74.93,75.20,73.61,73.61,257720
1993-11-08,73.85,75.29,73.85,75.29,1570172
1993-11-09,75.47,75.47,73.48,73.48,1892448
1993-11-10,74.17,74.17,72.77,73.75,696314
1993-11-11,73.92,73.92,72.88,73.15,1412380
1993-11-12,72.90,72.90,71.97,72.31,88545
1993-11-15,72.61,72.61,69.73,69.73,2440309
1993-11-16,69.48,69.93,69.48,69.65,197459
1993-11-17,69.83,71.42,69.83,71.42,989838
1993-11-18,72.19,72.19,71.12,71.12,42457
1993-11-19,70.79,71.74,70.79,71.74,177696
1993-11-22,72.36,72.66,72.36,72.37,74590
1993-11-23,72.17,72.46,71.71,72.46,1707703
1993-11-24,74.09,74.93,73.36,74.87,340350
1993-11-25,73.95,74.16,73.34,73.34,2023233
1993-11-26,74.60,75.14,74.60,75.14,176302
1993-11-29,74.82,75.80,74.82,75.22,14183053
1993-11-30,73.48,74.12,73.31,74.12,698701
1993-12-01,73.99,74.83,72.50,72.50,4279814
1993-12-02,72.95,74.97,72.95,73.01,228870
1993-12-03,72.96,74.28,72.86,73.38,79249
1993-12-06,73.28,73.28,72.78,73.00,100163
1993-12-07,74.75,74.75,73.65,73.65,397104
1993-12-08,74.27,74.85,74.16,74.85,325784
1993-12-09,74.85,75.07,74.22,74.98,2733773
1993-12-10,74.20,74.87,74.20,74.87,331880
1993-12-13,74.64,74.64,72.40,72.40,47046
1993-12-14,72.58,73.80,72.58,73.38,518452
1993-12-15,73.70,75.08,73.70,75.08,994638
1993-12-16,75.54,76.73,75.54,75.74,759783
1993-12-17,76.47,77.72,76.17,77.72,2993243
1993-12-20,77.16,77.16,75.50,75.50,175240
1993-12-21,74.83,75.94,74.76,75.94,965889
1993-12-22,74.99,74.99,74.39,74.80,199977
1993-12-23,75.58,75.58,74.74,75.51,6857
1993-12-24,75.24,75.24,73.35,74.09,5679
1993-12-27,74.99,75.97,74.99,75.14,103145
1993-12-28,76.00,76.81,75.84,76.81,7044
1993-12-29,77.25,78.24,77.16,77.16,4126644
1993-12-30,76.45,78.01,76.45,78.01,1464
1993-12-31,77.87,78.30,77.87,78.30,799742
1994-01-03,77.69,77.69,76.47,76.47,4197435
1994-01-04,76.20,76.30,75.64,76.13,521884
1994-01-05,75.74,75.74,71.21,71.21,87835
1994-01-06,71.07,71.56,70.67,70.76,114969
1994-01-07,71.91,71.91,69.65,69.65,296320
1994-01-10,68.22,68.33,67.07,67.07,797831
1994-01-11,67.06,67.62,67.06,67.58,978513
1994-01-12,66.61,66.66,65.06,65.06,25142
1994-01-13,64.61,64.73,64.19,64.19,157159
1994-01-14,63.33,63.91,62.64,63.91,1640078
1994-01-17,64.56,65.15,64.19,64.19,2071246
1994-01-18,63.28,63.80,62.91,63.80,509889
1994-01-19,64.61,64.61,63.36,64.17,1133402
1994-01-20,63.30,63.30,62.62,62.87,99489
1994-01-21,63.37,63.37,61.48,61.64,190700
1994-01-24,60.55,60.55,58.96,58.96,3455237
1994-01-25,59.15,59.15,58.16,58.25,23446
1994-01-26,59.25,59.34,57.83,57.90,493773
1994-01-27,58.50,59.73,58.50,59.58,11962787
1994-01-28,59.13,59.77,59.07,59.77,318692
1994-01-31,60.05,60.62,60.05,60.62,772951
1994-02-01,60.61,62.26,60.52,62.26,1902152
1994-02-02,61.34,61.34,60.51,60.51,146228
1994-02-03,60.93,61.52,60.20,60.20,2749578
1994-02-04,60.48,60.87,59.69,59.69,28910
1994-02-07,58.85,58.85,57.84,58.47,497682
1994-02-08,58.48,58.48,57.30,57.30,2274653
1994-02-09,56.20,56.20,54.50,55.03,262758
1994-02-10,54.55,54.55,53.89,53.89,7046448
1994-02-11,53.69,53.69,53.45,53.45,488105
1994-02-14,54.37,54.37,53.29,53.29,1227241
1994-02-15,52.90,52.90,51.51,51.51,1329067
1994-02-16,51.29,51.38,50.81,50.81,281078
1994-02-17,50.72,51.18,50.72,51.02,322810
1994-02-18,50.77,50.77,49.46,49.46,1061520
1994-02-21,49.10,49.10,47.93,47.93,352688
1994-02-22,49.43,49.67,48.95,48.95,572895
1994-02-23,48.97,50.73,48.97,50.73,263715
1994-02-24,50.04,50.64,50.04,50.64,25080
1994-02-25,50.97,51.68,50.97,51.62,281979
1994-02-28,51.48,51.48,50.66,50.83,9202719
1994-03-01,49.95,50.24,49.62,49.79,1052900
1994-03-02,49.18,50.25,49.18,50.25,955873
1994-03-03,50.40,51.80,50.40,51.00,9351
1994-03-04,50.89,50.89,50.54,50.84,1185379
1994-03-07,50.11,50.11,48.65,49.08,682045
1994-03-08,49.49,50.52,49.49,50.52,948572
1994-03-09,50.88,50.88,50.01,50.10,453375
1994-03-10,49.55,50.01,49.44,49.86,321837
1994-03-11,49.88,51.46,49.88,51.11,91755
1994-03-14,51.84,53.17,51.84,53.17,3659575
1994-03-15,53.63,55.23,53.63,54.77,288419
1994-03-16,54.18,54.18,53.04,54.02,2630856
1994-03-17,53.99,54.61,53.99,54.61,3944854
1994-03-18,53.92,54.34,53.92,54.17,1275295
1994-03-21,54.48,55.38,54.48,54.98,5535827
1994-03-22,54.18,54.18,53.31,53.60,549061
1994-03-23,53.26,53.35,52.83,52.83,483456
1994-03-24,52.77,52.77,51.92,51.92,16063302
1994-03-25,51.89,52.53,51.89,51.97,637877
1994-03-28,52.19,53.11,52.19,53.11,137463
1994-03-29,53.12,53.59,53.12,53.15,3104843
1994-03-30,52.50,52.90,52.50,52.90,1248833
1994-03-31,52.88,53.63,52.88,53.47,2316444
1994-04-01,53.12,53.66,52.92,52.92,161507
1994-04-04,53.37,53.37,52.27,52.27,123548
1994-04-05,52.00,53.48,52.00,53.48,1381555
1994-04-06,53.77,55.21,53.77,54.92,2217596
1994-04-07,55.54,55.54,53.73,53.73,1488935
1994-04-08,54.05,54.06,53.69,53.69,307648
1994-04-11,52.83,52.95,51.80,51.80,454080
1994-04-12,52.03,52.20,51.34,52.20,1778028
1994-04-13,51.64,52.77,51.64,52.77,464791
1994-04-14,53.04,53.49,52.89,53.49,2032985
1994-04-15,52.83,53.41,52.57,53.41,30673
1994-04-18,52.85,53.72,52.85,53.72,147069
1994-04-19,53.72,54.48,53.72,54.48,378227
1994-04-20,54.75,56.02,54.75,56.02,314409
1994-04-21,56.17,56.93,55.83,56.74,1416186
1994-04-22,56.82,57.68,56.49,57.68,1599834
1994-04-25,58.11,58.11,56.12,56.49,495228
1994-04-26,56.57,57.05,56.57,56.75,243877
1994-04-27,57.28,57.48,56.96,57.48,304317
1994-04-28,57.19,58.57,57.19,58.57,2584152
1994-04-29,58.62,58.81,58.47,58.68,1685354
1994-05-02,59.07,59.90,58.74,59.90,3792326
1994-05-03,59.27,59.76,59.05,59.76,356968
1994-05-04,59.58,59.58,58.23,59.05,1642950
1994-05-05,59.64,60.03,59.64,60.03,47393
1994-05-06,60.62,60.62,59.57,59.93,21833
1994-05-09,60.54,60.85,60.30,60.85,347573
1994-05-10,61.12,61.84,60.81,61.84,44568
1994-05-11,61.17,61.17,60.64,60.68,1423439
1994-05-12,61.21,61.50,60.51,61.50,713654
1994-05-13,60.40,60.40,58.95,58.95,350538
1994-05-16,58.21,59.58,57.54,59.58,427934
1994-05-17,59.96,59.96,58.98,59.38,416684
1994-05-18,59.19,59.19,58.46,58.84,1924402
1994-05-19,58.95,59.84,58.95,59.04,313954
1994-05-20,59.16,59.86,59.16,59.86,1482263
1994-05-23,59.73,59.93,59.58,59.93,895062
1994-05-24,60.58,61.87,60.58,60.79,153756
1994-05-25,60.48,60.48,58.89,59.87,430474
1994-05-26,59.81,59.81,59.22,59.47,138302
1994-05-27,59.25,60.12,58.99,60.12,207233
1994-05-30,60.28,60.56,60.13,60.56,342577
1994-05-31,60.88,61.06,60.66,61.06,54753462
1994-06-01,61.51,61.51,60.25,60.25,199690
1994-06-02,60.34,61.12,60.34,61.12,3725980
1994-06-03,61.82,62.67,61.82,62.55,400713
1994-06-06,62.50,63.91,62.50,63.91,10590
1994-06-07,63.56,64.71,63.34,64.71,368632
1994-06-08,63.65,65.03,63.65,63.95,796436
1994-06-09,63.74,64.27,63.74,63.84,396044
1994-06-10,63.62,63.73,62.98,63.73,780396
1994-06-13,63.19,63.19,61.86,61.86,2321792
1994-06-14,61.43,61.78,61.10,61.78,473493
1994-06-15,62.20,62.46,62.15,62.46,809054
1994-06-16,62.88,63.17,62.03,62.03,517420
1994-06-17,62.43,62.43,59.10,59.10,1410234
1994-06-20,58.45,60.03,58.45,59.28,830636
1994-06-21,59.96,61.39,59.96,60.61,694988
1994-06-22,61.19,61.19,60.28,60.28,6983666
1994-06-23,60.92,60.92,60.03,60.06,342349
1994-06-24,60.12,60.12,59.41,59.74,12182436
1994-06-27,60.27,60.27,59.41,59.41,768544
1994-06-28,59.22,59.22,58.22,58.22,268337
1994-06-29,58.07,59.28,58.00,59.28,1407928
1994-06-30,60.08,62.36,60.08,62.36,1167528
1994-07-01,62.16,62.36,61.62,61.62,67944181
1994-07-04,61.50,62.51,61.50,62.51,88702
1994-07-05,62.49,63.65,62.49,62.79,2585058
1994-07-06,61.92,62.78,61.92,62.43,1056563
1994-07-07,62.22,62.22,61.38,61.44,454787
1994-07-08,61.04,61.04,59.72,59.72,115054
1994-07-11,59.95,61.29,59.95,61.19,4361268
1994-07-12,60.95,61.07,60.78,61.03,4656518
1994-07-13,61.16,62.06,60.74,62.06,118954
1994-07-14,61.40,61.40,60.08,60.58,893326
1994-07-15,60.98,60.98,59.44,59.44,411095
1994-07-18,59.76,59.76,58.78,58.78,198158
1994-07-19,58.78,58.78,56.62,56.62,137626
1994-07-20,57.12,57.96,57.12,57.32,1487749
1994-07-21,57.34,57.96,57.34,57.96,537133
1994-07-22,58.38,58.99,58.32,58.32,10175246
1994-07-25,57.98,57.98,57.34,57.38,1042437
1994-07-26,57.21,57.83,56.03,56.03,244052
1994-07-27,55.48,56.23,55.48,56.23,1954907
1994-07-28,56.60,57.14,56.41,56.41,2067135
1994-07-29,56.51,56.51,55.94,56.16,827365
1994-08-01,56.11,56.62,55.49,56.62,1290795
1994-08-02,56.72,57.33,56.72,57.33,1115593
1994-08-03,56.66,56.66,55.68,55.68,38483
1994-08-04,56.83,57.03,56.49,56.49,1607029
1994-08-05,56.31,56.62,56.24,56.24,1742732
1994-08-08,55.70,55.70,53.70,53.70,104545
1994-08-09,53.65,54.51,53.65,53.99,656445
1994-08-10,54.20,54.57,54.00,54.19,697217
1994-08-11,54.21,54.21,53.71,53.77,805773
1994-08-12,52.22,53.43,52.22,53.43,7525017
1994-08-15,52.86,52.86,52.07,52.07,2336251
1994-08-16,51.45,52.88,51.45,52.88,6390226
1994-08-17,53.05,53.05,52.07,52.09,259348
1994-08-18,52.49,53.33,52.49,53.02,2506407
1994-08-19,52.87,52.87,50.79,50.79,721110
1994-08-22,51.15,51.15,50.46,50.46,218784
1994-08-23,50.85,51.14,50.85,51.07,1859959
1994-08-24,51.04,51.11,50.73,50.73,17458287
1994-08-25,50.01,50.01,49.11,49.11,1864984
1994-08-26,49.39,49.75,49.33,49.33,639937
1994-08-29,49.80,50.51,49.48,49.48,1956054
1994-08-30,49.43,49.61,49.12,49.12,2461807
1994-08-31,48.99,48.99,47.82,47.82,689876
1994-09-01,48.62,48.62,48.13,48.24,190021
1994-09-02,47.41,48.39,47.25,48.39,3123806
1994-09-05,48.74,49.31,48.07,48.95,80729
1994-09-06,49.45,50.76,49.18,50.76,228029
1994-09-07,50.06,50.34,49.94,50.34,229549
1994-09-08,49.71,49.71,48.74,49.00,257215
1994-09-09,48.90,49.99,48.90,49.99,70716
1994-09-12,50.25,50.81,50.25,50.43,13807669
1994-09-13,50.70,50.70,49.67,50.05,3563767
1994-09-14,50.32,50.32,49.43,49.43,780760
1994-09-15,49.38,49.38,47.87,48.09,350749
1994-09-16,48.18,48.66,48.08,48.08,32730
1994-09-19,48.85,48.85,47.97,47.98,7747
1994-09-20,47.67,48.46,47.67,48.19,2544763
1994-09-21,48.06,48.06,47.24,47.54,1248305
1994-09-22,48.57,48.57,47.24,47.24,351213
1994-09-23,47.28,48.01,47.28,47.57,509597
1994-09-26,47.80,48.18,47.32,47.32,747170
1994-09-27,47.91,48.42,47.81,47.81,63883
1994-09-28,48.40,48.42,48.25,48.42,98961
1994-09-29,48.92,50.09,48.92,50.09,271653
1994-09-30,50.02,50.02,48.37,48.77,296972
1994-10-03,49.18,50.52,49.18,50.40,6614256
1994-10-04,51.03,51.71,51.03,51.08,675743
1994-10-05,49.75,49.75,49.14,49.50,2885148
1994-10-06,49.46,49.46,48.09,48.53,5921916
1994-10-07,48.45,49.48,48.45,49.48,321695
1994-10-10,50.20,51.75,50.20,51.75,415046
1994-10-11,51.42,52.09,51.31,52.09,233856
1994-10-12,52.60,54.30,52.60,54.30,26976923
1994-10-13,54.25,54.25,52.99,53.40,319258
1994-10-14,53.34,53.34,51.59,51.59,469503
1994-10-17,51.61,51.71,51.41,51.44,497015
1994-10-18,51.94,52.38,51.74,52.17,149927
1994-10-19,52.69,52.69,50.33,50.33,156870
1994-10-20,49.68,50.65,49.32,50.65,4012292
1994-10-21,51.31,52.03,51.30,52.03,259657
1994-10-24,52.29,52.35,51.98,52.26,2932224
1994-10-25,52.17,52.53,51.96,51.96,673774
1994-10-26,51.48,51.65,51.32,51.65,4213999
1994-10-27,51.62,52.19,51.23,51.23,856352
1994-10-28,50.93,51.77,50.93,51.77,382931
1994-10-31,51.83,52.29,51.38,51.38,5309929
1994-11-01,50.73,51.24,50.49,51.24,138670
1994-11-02,50.44,50.44,49.74,50.37,730888
1994-11-03,50.04,51.08,50.04,51.08,381040
1994-11-04,50.69,50.94,50.69,50.86,41397
1994-11-07,49.85,50.79,49.85,50.72,3851839
1994-11-08,50.70,50.70,50.05,50.30,107752
1994-11-09,49.68,49.83,49.60,49.60,350805
1994-11-10,50.37,51.01,50.37,51.01,710972
1994-11-11,50.19,50.73,49.99,49.99,1432550
1994-11-14,50.04,50.66,50.04,50.47,368678
1994-11-15,50.63,51.30,50.34,51.30,374032
1994-11-16,51.52,51.78,51.52,51.64,256604
1994-11-17,52.34,52.35,52.00,52.16,207866
1994-11-18,52.25,54.15,52.25,54.15,325682
1994-11-21,53.68,54.22,53.57,53.88,2038198
1994-11-22,53.70,53.70,53.12,53.30,485786
1994-11-23,52.89,52.89,52.04,52.32,4340922
1994-11-24,51.92,51.92,51.34,51.51,2507685
1994-11-25,52.18,52.77,52.18,52.77,287801
1994-11-28,52.37,52.37,51.45,51.45,1696054
1994-11-29,51.18,51.61,51.18,51.40,1148134
1994-11-30,52.09,53.17,52.09,52.95,881683
1994-12-01,54.16,56.33,54.16,56.33,1667247
1994-12-02,56.89,56.89,55.03,55.03,432009
1994-12-05,55.42,55.42,53.66,53.66,1056756
1994-12-06,53.79,53.79,51.69,51.69,319483
1994-12-07,52.13,53.59,52.13,53.59,58575
1994-12-08,53.07,53.74,53.06,53.74,1767563
1994-12-09,54.21,55.55,54.21,55.55,783719
1994-12-12,55.29,56.14,55.29,55.55,136871
1994-12-13,55.52,57.55,55.52,57.55,3084
1994-12-14,58.26,58.26,57.80,57.94,227100
1994-12-15,58.30,58.30,57.20,57.20,232419
1994-12-16,57.05,57.05,55.35,55.35,1511690
1994-12-19,55.23,55.31,54.50,54.50,12513
1994-12-20,54.52,54.84,53.85,53.85,359552
1994-12-21,54.31,55.34,54.31,55.13,523526
1994-12-22,54.49,54.70,53.83,54.70,341719
1994-12-23,55.18,55.18,53.78,53.78,1234466
1994-12-26,53.19,53.24,52.45,52.89,292692
1994-12-27,53.07,53.07,52.14,52.81,184875
1994-12-28,53.30,53.62,53.01,53.34,14539751
1994-12-29,53.62,54.39,53.62,54.39,3308
1994-12-30,54.35,56.37,54.35,56.37,43857
1995-01-02,56.71,57.18,56.71,57.18,2836833
1995-01-03,57.12,57.12,56.91,57.03,291372
1995-01-04,57.37,58.01,57.12,58.01,375463
1995-01-05,58.97,60.16,58.97,60.16,1048667
1995-01-06,59.53,59.55,58.10,58.10,732296
1995-01-09,58.11,59.40,58.11,59.29,2400704
1995-01-10,58.94,58.94,57.60,58.41,470703
1995-01-11,59.39,59.54,59.13,59.54,1648332
1995-01-12,59.78,60.27,59.07,60.27,3801216
