date,open,high,low,close,volume
1993-07-12,107.21,107.21,105.41,105.41,217773
1993-07-13,106.87,107.41,105.96,107.03,145447
1993-07-14,107.79,107.79,105.29,106.66,76000
1993-07-15,107.40,107.40,104.68,104.68,917153
1993-07-16,106.77,106.85,105.50,106.85,424147
1993-07-19,106.86,106.88,106.56,106.88,387052
1993-07-20,106.51,106.62,105.67,105.67,340350
1993-07-21,104.84,106.62,104.19,104.19,800518
1993-07-22,103.91,104.05,103.82,103.82,672691
1993-07-23,102.39,104.40,102.39,103.89,739813
1993-07-26,104.60,105.21,104.60,104.72,521940
1993-07-27,104.59,104.59,102.77,102.77,266968
1993-07-28,103.68,106.83,103.68,105.71,887931
1993-07-29,106.33,106.33,103.39,103.39,2486953
1993-07-30,101.56,101.56,98.46,98.46,12643485
1993-08-02,98.79,98.79,96.14,96.81,1171287
1993-08-03,96.34,96.41,95.38,95.38,24253
1993-08-04,95.82,95.90,95.35,95.90,10140
1993-08-05,94.80,95.89,94.80,95.89,917730
1993-08-06,95.79,96.55,94.88,94.88,694811
1993-08-09,95.36,96.04,95.16,95.16,2873428
1993-08-10,94.90,95.07,94.66,94.73,1480330
1993-08-11,93.02,93.23,92.24,92.24,515763
1993-08-12,93.54,94.33,92.76,94.33,4371530
1993-08-13,94.13,94.69,94.13,94.40,433249
1993-08-16,94.82,97.71,94.82,97.37,179172
1993-08-17,99.02,100.45,99.02,99.67,33868
1993-08-18,99.44,99.96,99.26,99.96,2648725
1993-08-19,98.70,101.70,98.70,101.70,259701
1993-08-20,102.03,103.52,101.43,101.43,1267919
1993-08-23,101.74,103.52,100.61,103.52,1927387
1993-08-24,103.54,107.32,103.54,106.86,1098545
1993-08-25,106.63,107.21,105.94,107.21,396091
1993-08-26,108.02,110.40,108.02,110.40,123455
1993-08-27,110.46,112.10,110.46,112.10,1936127
1993-08-30,110.75,110.75,109.20,109.55,1342923
1993-08-31,108.88,108.88,106.78,106.91,276477
1993-09-01,106.13,106.13,105.48,106.09,801743
1993-09-02,104.20,104.98,103.35,104.98,354816
1993-09-03,105.04,105.04,103.72,104.71,17805
1993-09-06,103.16,103.16,100.33,100.33,792264
1993-09-07,100.58,100.58,99.66,99.99,2988617
1993-09-08,100.72,104.20,100.72,103.91,1100246
1993-09-09,103.76,104.65,103.76,104.30,92263
1993-09-10,106.38,106.38,102.93,102.93,53718
1993-09-13,102.72,102.72,102.44,102.49,405465
1993-09-14,102.84,102.84,101.90,102.11,2099391
1993-09-15,102.21,103.78,102.21,103.70,145803
1993-09-16,103.17,103.17,100.81,100.81,739850
1993-09-17,99.50,101.17,98.59,101.17,2717256
1993-09-20,100.73,100.73,98.96,98.96,8505722
1993-09-21,97.48,100.20,97.48,100.20,495191
1993-09-22,100.09,100.09,99.13,99.36,618528
1993-09-23,99.02,99.27,97.82,97.82,1167055
1993-09-24,99.28,99.28,97.58,98.62,13034857
1993-09-27,99.10,99.70,98.60,99.45,3557
1993-09-28,100.82,101.96,100.82,101.96,4337894
1993-09-29,101.30,102.13,101.11,101.11,714504
1993-09-30,100.22,102.47,100.20,102.47,1298570
1993-10-01,102.26,102.26,100.40,100.40,4826978
1993-10-04,100.07,100.27,99.03,100.27,212299
1993-10-05,102.91,103.24,101.85,102.33,5619015
1993-10-06,100.42,100.42,98.86,98.86,410568
1993-10-07,97.42,97.82,97.32,97.82,2200958
1993-10-08,97.80,98.01,97.22,97.53,486878
1993-10-11,99.30,99.51,99.13,99.13,612238
1993-10-12,100.07,100.53,98.75,99.73,414998
1993-10-13,99.65,102.39,99.65,102.39,3052093
1993-10-14,103.60,104.48,102.95,103.64,812332
1993-10-15,104.39,105.28,104.39,104.88,245676
1993-10-18,104.64,105.19,103.36,105.19,13410
1993-10-19,105.00,105.75,105.00,105.12,63820
1993-10-20,104.41,105.42,104.35,104.48,1767792
1993-10-21,104.54,104.85,104.54,104.67,1107817
1993-10-22,103.43,104.02,102.58,102.58,642111
1993-10-25,102.12,102.54,102.12,102.13,543073
1993-10-26,100.56,100.71,99.62,99.62,447661
1993-10-27,99.49,102.36,99.49,102.36,355826
1993-10-28,104.03,106.13,104.03,106.05,76131
1993-10-29,105.10,105.10,104.33,104.51,215112
1993-11-01,103.46,103.46,102.02,102.02,14024972
1993-11-02,102.38,102.38,101.95,102.20,1323836
1993-11-03,102.88,107.10,102.88,107.10,5610681
1993-11-04,107.48,107.79,106.14,106.14,571676
1993-11-05,106.72,106.97,105.65,105.65,840129
1993-11-08,104.62,104.62,103.15,103.15,11231085
1993-11-09,103.21,105.23,103.21,105.23,1129980
1993-11-10,105.35,105.35,103.49,103.49,4181805
1993-11-11,104.27,104.27,102.94,104.18,151769
1993-11-12,105.47,105.47,103.97,104.08,4452004
1993-11-15,102.87,104.24,102.62,103.93,399054
1993-11-16,105.09,105.09,104.11,104.11,4996070
1993-11-17,103.95,107.91,103.95,107.91,1521253
1993-11-18,108.18,110.76,108.18,110.76,3111430
1993-11-19,111.85,114.77,111.85,112.84,1621959
1993-11-22,113.24,116.36,113.04,116.36,20177
1993-11-23,116.71,117.81,115.79,117.81,104573
1993-11-24,116.47,116.56,114.98,115.63,312980
1993-11-25,114.12,114.50,113.60,114.49,39425
1993-11-26,114.76,114.76,113.63,113.68,9573
1993-11-29,113.11,113.72,112.77,113.72,695207
1993-11-30,113.38,115.02,112.95,115.02,20033
1993-12-01,114.18,114.27,111.37,111.37,6645198
1993-12-02,111.39,112.76,111.39,112.63,230767
1993-12-03,112.54,112.54,109.71,109.71,207250
1993-12-06,110.08,110.95,110.08,110.89,4215625
1993-12-07,110.12,110.12,107.61,108.42,655067
1993-12-08,107.89,107.89,105.82,106.48,5799517
1993-12-09,106.06,106.16,105.27,106.16,2153985
1993-12-10,106.12,106.39,105.31,105.31,2264891
1993-12-13,106.19,107.35,105.72,105.72,1442958
1993-12-14,105.69,105.72,103.73,103.73,14660815
1993-12-15,103.18,103.31,101.94,103.31,4101
1993-12-16,100.89,100.89,98.81,100.48,1251836
1993-12-17,100.28,100.28,98.94,99.26,1918386
1993-12-20,99.91,102.69,99.69,102.69,1311476
1993-12-21,104.51,104.68,104.18,104.18,1607958
1993-12-22,103.46,104.93,103.46,104.38,646265
1993-12-23,105.01,105.91,105.01,105.74,4317807
1993-12-24,107.04,107.93,106.96,107.93,4567
1993-12-27,107.92,110.08,107.92,109.41,146532
1993-12-28,107.37,109.11,105.88,105.88,2280706
1993-12-29,104.56,106.41,104.56,105.73,413006
1993-12-30,106.67,106.67,104.99,105.45,1208722
1993-12-31,104.84,106.35,104.84,106.21,1337589
1994-01-03,106.53,106.53,104.36,104.36,73018
1994-01-04,104.46,105.37,104.43,105.37,41153
1994-01-05,105.71,107.68,105.71,107.38,2988033
1994-01-06,106.91,108.76,106.91,108.76,810460
1994-01-07,108.86,110.61,108.86,110.61,214581
1994-01-10,110.79,110.79,109.63,109.63,1412078
1994-01-11,109.06,109.06,105.80,105.80,1850653
1994-01-12,105.71,106.45,105.53,106.45,51223
1994-01-13,106.72,108.91,105.72,108.91,89805
1994-01-14,108.99,110.75,108.99,109.67,5204593
1994-01-17,108.03,108.03,107.15,107.15,973663
1994-01-18,106.99,108.22,106.65,106.65,10833
1994-01-19,106.59,106.59,103.40,103.40,473477
1994-01-20,103.08,103.27,100.77,100.77,1292372
1994-01-21,102.72,102.77,101.16,101.16,2411090
1994-01-24,100.78,100.78,99.61,100.66,4386789
1994-01-25,99.86,99.86,98.55,98.67,80933
1994-01-26,98.99,100.68,98.99,100.47,573442
1994-01-27,100.16,102.45,100.16,102.45,372235
1994-01-28,101.82,101.82,100.33,100.88,1317205
1994-01-31,102.06,102.06,99.50,99.50,2540019
1994-02-01,97.10,100.40,97.10,100.40,14682
1994-02-02,100.15,100.92,100.15,100.92,6311533
1994-02-03,100.00,100.57,98.60,100.57,809244
1994-02-04,101.35,101.35,99.86,99.86,67763516
1994-02-07,99.72,102.43,99.72,102.43,501513
1994-02-08,103.19,103.19,102.41,103.11,116930
1994-02-09,102.07,103.50,102.07,103.20,785599
1994-02-10,102.42,103.79,101.81,103.79,529421
1994-02-11,104.94,104.94,102.66,102.66,3830341
1994-02-14,102.18,102.50,101.41,101.99,846017
1994-02-15,102.37,102.37,99.43,99.43,2062648
1994-02-16,99.60,99.60,98.24,98.24,199419
1994-02-17,97.22,97.22,95.41,95.41,1086797
1994-02-18,95.81,95.89,94.46,95.40,319026
1994-02-21,96.74,96.74,95.76,95.76,1841378
1994-02-22,95.64,95.64,94.43,94.43,2505925
1994-02-23,95.40,95.40,94.17,94.17,44571
1994-02-24,93.59,93.59,92.05,92.05,1615267
1994-02-25,91.21,94.72,91.21,94.72,439778
1994-02-28,94.42,94.42,92.09,92.59,212815
1994-03-01,92.15,92.77,91.91,91.97,654911
1994-03-02,91.71,93.18,91.71,93.18,3778831
1994-03-03,93.53,95.99,93.53,95.99,1292483
1994-03-04,94.84,96.15,94.84,95.49,278912
1994-03-07,95.24,95.24,92.99,92.99,6520638
1994-03-08,92.94,93.18,92.05,92.14,31479
1994-03-09,92.93,92.93,90.83,90.84,1003468
1994-03-10,91.19,91.19,90.16,90.92,465611
1994-03-11,90.98,91.74,90.78,91.74,147720
1994-03-14,92.24,95.32,92.24,95.32,867133
1994-03-15,96.41,96.51,95.89,95.89,1410104
1994-03-16,95.88,96.19,93.18,93.18,1147295
1994-03-17,92.84,96.27,92.84,96.27,21824
1994-03-18,96.50,96.50,94.65,94.65,4939473
1994-03-21,94.85,96.57,94.85,96.57,1568380
1994-03-22,95.04,95.04,93.50,93.77,5901712
1994-03-23,94.23,94.23,92.87,92.87,1265936
1994-03-24,94.67,94.67,94.10,94.43,8400
1994-03-25,93.03,93.04,92.20,93.04,653398
1994-03-28,91.96,91.96,89.63,90.82,1073689
1994-03-29,90.51,91.49,90.51,90.90,5964070
1994-03-30,90.79,90.79,89.18,89.18,74948
1994-03-31,88.22,88.73,88.03,88.73,5331184
1994-04-01,88.74,89.19,88.00,89.19,1078756
1994-04-04,88.93,91.53,88.93,91.53,1019139
1994-04-05,90.71,91.04,90.71,91.04,4390432
1994-04-06,91.01,91.05,90.45,90.88,4297304
1994-04-07,90.90,91.66,90.77,91.66,1447545
1994-04-08,91.68,91.68,88.94,88.94,322059
1994-04-11,88.03,88.70,87.38,88.70,5964387
1994-04-12,88.79,88.79,88.06,88.60,1163854
1994-04-13,87.23,87.65,86.72,87.59,373183
1994-04-14,85.56,88.79,85.56,88.79,919771
1994-04-15,89.52,91.72,89.52,91.72,2425575
1994-04-18,91.34,93.12,91.34,92.61,674062
1994-04-19,92.13,94.97,92.13,94.97,183749
1994-04-20,94.61,94.61,93.37,93.37,1404895
1994-04-21,94.09,94.50,93.91,94.07,560390
1994-04-22,93.66,94.08,93.61,93.61,11829
1994-04-25,93.85,93.94,93.66,93.94,347052
1994-04-26,95.13,95.13,92.04,92.04,11231358
1994-04-27,92.75,92.91,92.26,92.26,277356
1994-04-28,93.18,93.20,91.95,91.95,434445
1994-04-29,93.51,94.45,93.49,94.45,320211
1994-05-02,94.24,94.24,93.04,93.71,604145
1994-05-03,92.64,92.64,91.98,92.48,775477
1994-05-04,92.33,92.33,90.59,90.59,73541
1994-05-05,91.92,92.30,90.86,91.29,711314
1994-05-06,91.03,91.40,91.03,91.40,123019
1994-05-09,91.73,92.03,90.75,90.75,307624
1994-05-10,89.35,89.35,86.31,86.31,3156335
1994-05-11,87.33,90.46,87.33,90.46,1357141
1994-05-12,90.47,90.47,89.53,90.18,534435
1994-05-13,88.04,88.04,85.97,85.97,3169483
1994-05-16,86.15,88.04,86.15,88.04,76421
1994-05-17,88.11,88.11,84.51,84.51,4877862
1994-05-18,84.37,85.02,84.37,84.69,147354
1994-05-19,84.06,84.06,83.70,83.88,124624
1994-05-20,84.74,84.76,83.87,83.87,532424
1994-05-23,82.75,83.51,82.75,82.76,1056353
1994-05-24,83.46,85.56,83.46,85.56,1006249
1994-05-25,84.11,86.00,83.34,86.00,357112
1994-05-26,85.92,87.48,85.92,87.48,356372
1994-05-27,87.94,88.22,87.30,87.77,1285181
1994-05-30,87.16,87.29,86.02,86.72,805024
1994-05-31,86.15,86.15,83.94,83.94,2709496
1994-06-01,83.37,86.11,83.37,86.11,3497918
1994-06-02,86.54,87.23,86.54,86.97,43940
1994-06-03,86.53,88.15,86.53,88.15,2406544
1994-06-06,87.02,87.02,85.74,86.56,10141893
1994-06-07,85.30,86.80,84.89,86.80,241943
1994-06-08,85.21,87.37,85.21,87.37,204112
1994-06-09,88.09,90.58,87.92,90.58,7059617
1994-06-10,91.10,91.10,90.31,90.31,429912
1994-06-13,90.40,91.64,90.02,91.64,525
1994-06-14,91.85,93.38,91.85,92.01,6368333
1994-06-15,92.96,92.96,91.54,91.86,257248
1994-06-16,90.89,92.19,90.45,90.45,743577
1994-06-17,89.46,90.96,89.34,90.96,132550
1994-06-20,92.27,92.37,89.62,89.62,52547
1994-06-21,89.34,89.96,89.00,89.96,1713251
1994-06-22,90.05,90.05,88.30,88.79,150820
1994-06-23,88.87,90.31,88.87,90.04,910657
1994-06-24,89.98,89.98,89.65,89.88,2022016
1994-06-27,90.23,92.41,90.23,92.41,1296375
1994-06-28,92.02,93.24,91.24,91.24,1589666
1994-06-29,92.66,92.66,91.20,91.20,605061
1994-06-30,91.67,91.67,89.85,90.44,1311759
1994-07-01,91.11,91.66,91.07,91.28,1079217
1994-07-04,90.93,90.93,88.25,89.21,90280
1994-07-05,86.88,88.48,86.36,88.48,2546277
1994-07-06,88.78,89.37,88.36,89.37,178249
1994-07-07,90.11,91.50,90.11,91.37,3178207
1994-07-08,91.28,91.28,89.80,90.08,4447767
1994-07-11,90.44,90.44,87.74,89.47,3322169
1994-07-12,89.13,89.83,89.13,89.83,128096
1994-07-13,91.11,91.32,89.97,91.32,1902962
1994-07-14,91.77,95.14,91.77,95.14,332447
1994-07-15,96.17,96.40,96.17,96.40,288279
1994-07-18,95.55,95.55,93.10,93.10,1024248
1994-07-19,92.25,94.96,92.25,94.96,252069
1994-07-20,93.88,93.88,92.29,92.29,2705476
1994-07-21,91.90,91.90,90.56,90.56,2514703
1994-07-22,90.04,90.04,88.91,89.43,870315
1994-07-25,88.80,88.80,87.18,87.79,20472664
1994-07-26,87.85,89.42,87.85,89.42,337920
1994-07-27,89.99,92.91,89.99,92.91,442799
1994-07-28,94.43,94.43,92.17,92.17,1455172
1994-07-29,91.52,91.65,91.08,91.45,4075568
1994-08-01,91.35,91.35,89.25,90.83,1613790
1994-08-02,91.81,92.90,91.81,92.90,482139
1994-08-03,92.59,92.68,91.84,92.68,765
1994-08-04,93.03,93.50,91.63,91.63,92394
1994-08-05,90.41,90.41,88.22,89.27,4956562
1994-08-08,89.13,89.13,86.76,86.97,236491
1994-08-09,87.51,87.51,86.28,86.28,379600
1994-08-10,87.39,87.39,85.71,85.71,134683
1994-08-11,84.67,88.23,84.67,88.23,458174
1994-08-12,88.95,88.95,87.89,88.20,907914
1994-08-15,88.45,88.65,87.44,87.44,1637506
1994-08-16,86.71,86.71,83.53,83.53,679069
1994-08-17,83.50,84.30,83.01,84.30,89439
1994-08-18,84.02,85.65,84.02,85.65,244080
1994-08-19,85.90,87.53,85.90,86.28,1056106
1994-08-22,86.23,87.25,86.23,87.25,1497249
1994-08-23,88.15,89.37,88.15,88.57,322380
1994-08-24,88.85,92.90,88.85,92.90,51964
1994-08-25,91.63,93.60,91.62,93.60,6698091
1994-08-26,94.94,94.94,92.00,92.00,6818964
1994-08-29,92.36,94.59,91.69,94.59,160836
1994-08-30,94.16,95.32,94.16,95.18,513572
1994-08-31,96.01,97.46,96.01,97.46,216029
1994-09-01,99.52,100.80,99.52,100.80,944532
1994-09-02,99.94,101.33,98.89,98.89,923749
1994-09-05,99.26,101.26,99.26,101.26,8203
1994-09-06,101.47,103.73,100.52,103.73,463028
1994-09-07,102.31,103.97,102.22,102.90,1378560
1994-09-08,104.60,104.60,103.01,104.42,146990
1994-09-09,105.39,105.39,105.05,105.36,3042078
1994-09-12,105.30,105.30,101.43,101.43,735774
1994-09-13,101.75,101.75,99.47,99.97,29467
1994-09-14,99.79,100.36,98.21,98.21,2065083
1994-09-15,98.61,99.55,98.61,99.50,1163894
1994-09-16,100.96,100.96,99.65,99.65,2807498
1994-09-19,99.85,102.48,99.85,102.48,871030
1994-09-20,102.64,105.19,102.64,105.19,170519
1994-09-21,106.16,107.91,106.16,106.51,2394861
1994-09-22,106.19,108.45,106.19,108.30,97
1994-09-23,108.48,112.06,108.48,112.06,2938837
1994-09-26,110.46,111.79,109.77,111.79,547994
1994-09-27,112.54,112.54,111.54,112.18,971135
1994-09-28,109.24,111.46,109.24,110.72,1070102
1994-09-29,110.45,110.45,109.24,109.39,1268178
1994-09-30,109.84,109.84,108.09,108.94,450113
1994-10-03,109.58,109.58,107.24,108.46,1498770
1994-10-04,106.42,108.20,106.42,108.20,33469
1994-10-05,107.77,109.17,107.77,108.19,1883854
1994-10-06,109.25,111.78,109.25,111.78,542992
1994-10-07,111.74,111.74,109.42,109.42,2288041
1994-10-10,108.13,108.80,107.70,108.31,1817245
1994-10-11,107.91,107.98,107.37,107.37,101069
1994-10-12,105.90,106.06,104.70,104.70,9414004
1994-10-13,105.96,105.96,104.78,104.78,17199
1994-10-14,105.86,105.86,102.74,102.74,388490
1994-10-17,103.30,103.30,101.88,102.05,859076
1994-10-18,102.78,104.89,102.78,103.89,195403
1994-10-19,102.10,102.71,102.10,102.50,376466
1994-10-20,101.43,101.43,97.60,97.60,22527
1994-10-21,96.64,98.49,96.54,98.49,3640776
1994-10-24,98.43,98.43,96.62,96.62,1239959
1994-10-25,96.94,97.28,95.20,95.72,540109
1994-10-26,97.11,97.11,95.08,95.08,447715
1994-10-27,94.86,96.17,94.86,95.56,1239524
1994-10-28,96.23,96.68,96.01,96.13,1859409
1994-10-31,95.79,99.39,95.79,99.39,3522821
1994-11-01,99.17,99.20,99.02,99.02,502186
1994-11-02,99.43,99.43,98.13,98.50,59763
1994-11-03,97.88,98.75,97.85,98.59,3526847
1994-11-04,98.65,98.65,97.44,97.44,3577362
1994-11-07,98.10,98.10,96.21,96.21,73224
1994-11-08,98.16,98.16,96.34,96.34,759005
1994-11-09,95.75,96.79,95.14,96.79,964945
1994-11-10,97.30,97.30,94.89,95.95,78197
1994-11-11,95.07,95.07,92.75,93.73,787201
1994-11-14,92.52,93.67,89.14,89.14,72075
1994-11-15,90.04,91.06,90.04,90.87,645995
1994-11-16,91.23,92.27,90.57,92.27,83730
1994-11-17,90.91,90.93,90.11,90.76,414368
1994-11-18,90.16,92.45,90.16,92.45,1068156
1994-11-21,92.13,94.38,92.13,94.03,534071
1994-11-22,94.26,95.06,91.94,91.94,1072522
1994-11-23,91.18,93.70,91.18,93.70,53680
1994-11-24,94.31,94.93,94.31,94.57,3757668
1994-11-25,94.45,95.35,93.72,94.38,142530
1994-11-28,93.94,94.55,92.91,92.91,469941
1994-11-29,90.39,91.51,90.39,91.51,76885
1994-11-30,92.19,92.19,91.16,91.16,2793592
1994-12-01,91.30,91.30,90.46,90.56,2672156
1994-12-02,90.87,92.45,90.87,92.45,562143
1994-12-05,92.69,93.95,92.69,93.44,219312
1994-12-06,92.30,92.53,91.60,92.53,1026844
1994-12-07,92.86,93.17,91.65,91.65,4303760
1994-12-08,92.87,93.48,92.11,92.11,1036115
1994-12-09,91.08,91.08,90.37,90.75,1729412
1994-12-12,89.38,91.98,89.38,91.98,943280
1994-12-13,91.69,92.44,91.49,92.44,2346819
1994-12-14,93.40,93.74,92.01,93.74,63960
1994-12-15,92.20,93.61,92.20,93.45,280854
1994-12-16,92.57,94.21,92.57,94.21,582680
1994-12-19,93.35,94.03,92.64,94.03,505768
1994-12-20,94.64,96.26,94.64,95.76,422121
1994-12-21,95.08,97.12,95.01,97.12,248027
1994-12-22,97.49,99.38,97.49,99.38,905043
1994-12-23,99.98,101.50,99.98,101.50,148594
1994-12-26,102.76,104.70,102.76,104.70,544506
1994-12-27,103.44,103.44,102.37,103.40,378867
1994-12-28,101.94,103.61,101.94,102.93,2168541
1994-12-29,101.82,102.50,101.78,101.87,729925
1994-12-30,101.89,101.89,101.53,101.86,759064
1995-01-02,101.65,102.17,100.96,102.17,38113
1995-01-03,103.09,103.09,101.44,101.71,1398461
1995-01-04,102.60,104.63,102.31,104.63,5916130
1995-01-05,103.63,103.63,101.31,101.31,10311987
1995-01-06,100.87,101.91,99.46,101.91,189348
1995-01-09,102.04,102.04,100.78,101.11,67690
1995-01-10,101.04,101.04,98.71,99.75,171507
1995-01-11,98.44,98.50,97.24,97.24,1774634
