date,open,high,low,close,volume
1993-04-19,83.53,84.66,83.53,84.66,400028
1993-04-20,83.91,84.29,83.08,83.08,413864
1993-04-21,82.79,82.89,82.64,82.89,7011206
1993-04-22,82.10,82.10,81.17,81.17,22295
1993-04-23,82.52,82.87,82.13,82.87,157353
1993-04-26,80.98,81.34,80.98,81.34,3692323
1993-04-27,81.51,82.99,81.51,82.99,45215
1993-04-28,83.43,83.59,83.00,83.38,501515
1993-04-29,84.71,84.71,82.99,84.56,654551
1993-04-30,85.14,85.40,84.80,84.83,548598
1993-05-03,84.27,84.27,81.67,81.67,81205
1993-05-04,82.59,84.16,82.59,83.69,32516
1993-05-05,83.30,83.30,82.59,83.21,1984023
1993-05-06,82.78,85.30,82.78,83.92,120463
1993-05-07,83.45,83.91,82.74,83.91,534206
1993-05-10,84.61,85.74,84.61,85.63,512004
1993-05-11,85.41,85.41,84.65,84.65,107035
1993-05-12,85.38,86.58,85.24,86.22,6321239
1993-05-13,86.87,87.74,86.65,86.78,138442
1993-05-14,86.27,86.27,83.62,83.62,2012950
1993-05-17,84.29,85.28,83.46,85.28,2559803
1993-05-18,84.93,85.61,84.93,85.34,182874
1993-05-19,84.54,85.85,84.54,85.85,825191
1993-05-20,85.80,87.31,85.79,87.05,201371
1993-05-21,87.28,87.43,86.46,86.46,1463005
1993-05-24,87.22,88.89,87.08,87.08,1960024
1993-05-25,87.47,91.24,87.47,91.24,3920541
1993-05-26,90.69,90.69,89.72,89.72,277397
1993-05-27,89.92,89.92,88.98,89.84,3359512
1993-05-28,90.62,91.90,90.62,91.90,668440
1993-05-31,92.33,92.80,92.33,92.64,551551
1993-06-01,92.28,92.28,91.07,91.07,459697
1993-06-02,91.50,92.62,91.50,92.62,10335689
1993-06-03,91.17,91.17,89.02,89.39,1350960
1993-06-04,89.72,90.13,88.97,90.13,246101
1993-06-07,92.13,92.13,89.99,89.99,1564692
1993-06-08,89.84,91.00,89.84,91.00,690397
1993-06-09,90.81,90.81,88.63,88.63,46529
1993-06-10,88.88,90.35,88.88,89.61,1844090
1993-06-11,88.51,90.13,88.51,90.13,1490072
1993-06-14,91.90,91.98,90.91,91.83,49826
1993-06-15,92.94,93.58,92.94,93.58,332111
1993-06-16,93.68,93.68,91.60,91.60,1190139
1993-06-17,91.87,93.57,91.87,93.57,1615174
1993-06-18,92.38,94.62,92.38,94.62,110612
1993-06-21,93.90,95.66,93.90,95.66,9383
1993-06-22,94.40,94.40,91.52,91.67,51463
1993-06-23,91.13,91.49,90.46,90.46,1117507
1993-06-24,90.74,90.74,88.01,88.01,34029
1993-06-25,87.21,90.47,87.21,89.82,2926971
1993-06-28,89.69,89.69,86.92,88.35,35429
1993-06-29,86.88,90.89,86.88,90.89,753356
1993-06-30,90.14,90.82,90.14,90.82,92898
1993-07-01,91.54,92.72,91.45,92.72,14958
1993-07-02,92.02,92.02,89.14,89.43,224219
1993-07-05,89.94,89.94,88.88,89.51,110691
1993-07-06,88.45,88.45,87.25,87.25,2314554
1993-07-07,87.97,88.39,87.40,87.40,705572
1993-07-08,88.28,88.28,86.03,86.03,17065893
1993-07-09,86.65,87.81,86.22,87.81,65795
1993-07-12,87.90,87.90,86.43,87.42,872040
1993-07-13,87.39,90.11,87.07,90.11,393896
1993-07-14,89.46,92.29,89.46,92.29,15648
1993-07-15,90.94,91.01,90.06,90.06,407516
1993-07-16,89.30,89.93,89.22,89.93,63701
1993-07-19,88.76,88.88,88.02,88.88,4492616
1993-07-20,88.00,88.81,88.00,88.27,37691
1993-07-21,87.58,87.58,85.08,85.08,308472
1993-07-22,84.84,85.64,84.84,84.87,3299726
1993-07-23,84.63,84.71,83.76,83.96,863936
1993-07-26,83.40,83.40,82.24,82.83,251646
1993-07-27,83.15,83.44,82.95,82.95,754394
1993-07-28,82.38,84.63,82.38,84.63,354514
1993-07-29,84.87,85.66,84.64,85.66,652084
1993-07-30,85.85,87.28,85.85,87.27,5297971
1993-08-02,88.92,88.92,86.16,86.16,787273
1993-08-03,87.22,88.42,87.22,88.40,631401
1993-08-04,88.52,89.89,88.52,89.82,207058
1993-08-05,88.70,88.70,87.27,87.27,540743
1993-08-06,86.88,88.11,86.82,87.15,158765
1993-08-09,87.33,90.53,87.33,90.53,733553
1993-08-10,90.45,92.41,90.45,92.22,304135
1993-08-11,92.16,92.16,91.02,91.02,1369210
1993-08-12,91.77,91.77,90.87,91.00,6863640
1993-08-13,90.59,92.90,90.59,92.90,120706
1993-08-16,92.28,94.43,92.28,93.68,7415741
1993-08-17,94.57,94.94,94.34,94.37,168561
1993-08-18,96.17,96.17,92.24,92.24,384177
1993-08-19,92.75,93.59,92.75,93.57,635169
1993-08-20,92.65,93.28,92.65,92.69,1661791
1993-08-23,92.89,93.08,92.30,93.08,32213734
1993-08-24,92.02,92.30,90.75,90.75,52354
1993-08-25,90.26,90.55,89.61,90.55,637969
1993-08-26,90.92,92.23,90.22,90.22,1543727
1993-08-27,90.14,90.14,88.76,89.50,145850
1993-08-30,90.78,92.45,90.78,91.90,524697
1993-08-31,93.54,94.61,92.82,92.82,261659
1993-09-01,91.72,91.72,89.70,90.16,581927
1993-09-02,90.44,90.44,88.15,88.15,2861257
1993-09-03,88.82,88.82,88.09,88.16,1130019
1993-09-06,87.62,88.78,87.62,88.01,6205954
1993-09-07,88.03,88.54,88.00,88.00,370873
1993-09-08,87.07,89.30,87.07,88.35,444136
1993-09-09,89.56,92.06,89.56,92.06,501224
1993-09-10,92.14,93.48,92.14,93.28,370296
1993-09-13,94.42,94.42,92.47,93.81,216484
1993-09-14,94.86,94.86,93.69,94.34,5826994
1993-09-15,92.86,94.04,92.45,92.63,210461
1993-09-16,91.08,92.38,90.71,91.06,13221
1993-09-17,93.22,94.23,93.22,93.45,19402
1993-09-20,92.76,92.76,92.48,92.62,343600
1993-09-21,94.28,95.14,94.28,94.70,2548831
1993-09-22,95.59,95.59,94.66,94.94,133545
1993-09-23,95.39,97.01,95.23,97.01,2798625
1993-09-24,97.41,97.95,97.12,97.40,1162973
1993-09-27,97.26,100.18,97.26,100.18,135461
1993-09-28,98.12,98.93,97.80,97.80,508627
1993-09-29,96.03,96.17,95.91,95.91,19032
1993-09-30,96.18,96.56,94.69,96.56,1887164
1993-10-01,95.00,95.27,95.00,95.27,363386
1993-10-04,91.90,91.90,87.76,87.76,1552838
1993-10-05,87.41,89.27,86.71,89.27,1129024
1993-10-06,89.96,90.06,88.18,88.18,130777
1993-10-07,87.59,87.59,86.08,86.08,1087965
1993-10-08,86.11,86.11,84.66,84.67,8855
1993-10-11,84.93,85.58,84.21,85.58,349986
1993-10-12,86.31,86.73,86.07,86.38,86219
1993-10-13,84.41,85.66,84.41,84.98,113276
1993-10-14,84.10,84.10,82.41,82.85,175705
1993-10-15,82.25,83.46,82.11,83.46,346537
1993-10-18,84.75,84.75,83.32,83.32,476735
1993-10-19,82.93,85.30,82.93,85.30,1963208
1993-10-20,84.43,86.48,84.43,86.48,9740470
1993-10-21,86.51,86.51,84.84,85.35,2148954
1993-10-22,84.53,84.53,83.15,83.15,1623982
1993-10-25,83.97,83.97,81.52,81.52,13646
1993-10-26,81.39,84.20,81.39,84.20,63703
1993-10-27,84.44,84.44,83.60,84.08,207769
1993-10-28,83.81,85.75,83.81,85.75,2766565
1993-10-29,85.87,87.65,85.52,87.65,277924
1993-11-01,86.48,86.92,85.80,85.80,2219532
1993-11-02,85.74,85.98,85.12,85.12,1748664
1993-11-03,84.98,86.53,84.39,86.53,329487
1993-11-04,86.61,86.61,85.00,85.00,49820
1993-11-05,85.43,85.43,83.92,83.92,85464
1993-11-08,83.13,85.96,83.13,85.96,212044
1993-11-09,85.11,87.01,85.11,86.60,1540243
1993-11-10,86.44,86.44,85.34,85.34,59905
1993-11-11,84.81,86.62,84.73,84.73,310794
1993-11-12,84.26,84.67,84.12,84.12,582030
1993-11-15,85.10,85.66,84.72,84.72,2593839
1993-11-16,84.70,85.40,82.85,82.85,4229129
1993-11-17,82.67,84.05,82.67,84.05,1967869
1993-11-18,83.90,84.72,83.52,84.72,4113000
1993-11-19,86.17,86.66,86.17,86.40,883971
1993-11-22,86.16,87.13,86.16,86.53,213084
1993-11-23,87.53,88.32,87.30,87.92,309536
1993-11-24,87.59,88.08,86.76,86.76,232509
1993-11-25,87.11,87.11,85.95,86.01,855649
1993-11-26,84.75,84.75,83.88,83.88,958672
1993-11-29,84.03,85.76,83.85,85.76,3386482
1993-11-30,85.12,85.88,85.12,85.88,2655630
1993-12-01,87.67,87.92,86.80,86.80,602545
1993-12-02,88.31,88.31,86.54,87.62,13271
1993-12-03,86.96,88.59,86.96,88.59,2399461
1993-12-06,89.49,90.26,89.48,90.26,1358441
1993-12-07,90.27,91.90,90.27,91.76,4009774
1993-12-08,90.59,93.17,90.59,93.17,639410
1993-12-09,92.87,94.12,92.87,93.03,1516427
1993-12-10,92.96,94.81,92.96,93.95,1381545
1993-12-13,93.30,94.51,91.79,94.51,2762084
1993-12-14,93.71,93.71,92.67,93.44,158452
1993-12-15,94.29,94.32,93.33,93.33,448116
1993-12-16,92.79,93.64,92.79,93.44,285474
1993-12-17,95.16,95.73,94.77,95.61,837883
1993-12-20,95.24,96.42,95.20,96.42,4952687
1993-12-21,96.45,96.75,95.06,96.75,388616
1993-12-22,96.35,96.98,95.06,96.98,707028
1993-12-23,97.05,97.91,97.05,97.53,9110207
1993-12-24,97.34,99.66,97.34,98.90,2415600
1993-12-27,99.56,99.56,97.05,97.05,837410
1993-12-28,97.13,97.13,94.82,94.82,298587
1993-12-29,95.47,96.65,95.31,96.65,311236
1993-12-30,95.99,96.10,95.48,95.48,350084
1993-12-31,95.42,95.42,94.13,94.13,44137
1994-01-03,94.49,95.86,93.94,93.94,273741
1994-01-04,94.55,94.55,91.56,91.70,937399
1994-01-05,91.24,91.24,89.50,89.76,1171737
1994-01-06,90.84,94.45,90.63,94.45,1296597
1994-01-07,93.70,94.62,93.70,93.89,805849
1994-01-10,92.95,92.95,91.29,91.29,56096
1994-01-11,90.26,91.02,89.72,91.02,551931
1994-01-12,90.18,91.43,90.18,90.59,79510
1994-01-13,90.31,90.31,88.03,88.03,1109934
1994-01-14,88.30,88.30,86.00,86.00,1078863
1994-01-17,88.06,88.23,86.30,86.30,3062895
1994-01-18,87.22,87.30,86.97,87.30,177400
1994-01-19,87.06,88.52,87.06,88.24,117472
1994-01-20,87.36,89.00,87.36,89.00,225314
1994-01-21,90.64,90.64,89.23,89.23,21725
1994-01-24,88.58,88.63,87.61,88.53,349123
1994-01-25,88.92,89.39,88.36,88.36,36780
1994-01-26,88.58,88.58,85.33,85.33,244786
1994-01-27,84.99,84.99,83.09,83.18,582712
1994-01-28,82.83,82.93,82.28,82.93,35948
1994-01-31,82.57,83.47,82.13,83.47,3138854
1994-02-01,82.15,83.28,82.15,83.28,75687
1994-02-02,83.74,84.03,83.31,84.01,525758
1994-02-03,84.78,84.91,84.07,84.07,2652597
1994-02-04,84.55,84.55,83.81,84.39,196539
1994-02-07,83.97,83.97,81.62,82.52,1008104
1994-02-08,82.05,82.05,79.76,80.64,303448
1994-02-09,79.57,80.83,79.57,79.94,18260
1994-02-10,79.06,79.07,78.68,79.07,4328383
1994-02-11,79.28,79.51,79.12,79.39,317551
1994-02-14,78.63,81.82,78.63,81.82,21232
1994-02-15,81.13,81.13,79.90,80.52,2133064
1994-02-16,79.13,80.20,78.65,78.65,2049905
1994-02-17,77.98,78.86,77.10,78.86,697842
1994-02-18,79.79,80.04,79.79,79.91,783483
1994-02-21,79.96,79.96,78.49,78.49,413644
1994-02-22,78.47,79.38,78.38,79.38,203225
1994-02-23,78.84,78.84,77.23,77.23,68970
1994-02-24,75.33,75.71,75.08,75.71,500665
1994-02-25,75.15,77.37,75.15,76.46,24611
1994-02-28,77.50,77.93,76.44,77.77,31186
1994-03-01,77.46,79.02,77.46,78.13,58606
1994-03-02,78.01,78.01,76.13,76.13,29609423
1994-03-03,75.87,78.16,75.87,78.16,317279
1994-03-04,78.79,78.79,76.56,76.65,5034754
1994-03-07,76.11,76.29,74.31,74.31,885375
1994-03-08,74.43,74.43,73.84,73.95,69022
1994-03-09,74.45,74.45,73.10,73.17,154026
1994-03-10,73.06,73.41,73.06,73.33,9940
1994-03-11,73.04,73.04,70.38,71.12,968580
1994-03-14,71.03,71.20,69.32,69.32,50949
1994-03-15,69.20,69.20,67.95,68.88,4638795
1994-03-16,68.43,71.05,68.43,71.05,784175
1994-03-17,70.17,70.17,69.44,69.44,59342
1994-03-18,68.48,68.48,66.71,66.71,256313
1994-03-21,66.03,67.79,66.03,67.06,1467363
1994-03-22,66.63,66.63,65.19,65.19,3780929
1994-03-23,65.04,67.46,65.04,67.46,423959
1994-03-24,67.28,68.99,67.28,68.62,462711
1994-03-25,68.26,68.26,66.96,66.96,1046461
1994-03-28,68.17,68.70,67.26,68.70,340904
1994-03-29,68.36,68.51,68.21,68.21,8663
1994-03-30,68.33,68.34,67.94,68.34,442291
1994-03-31,67.90,68.48,67.53,67.53,1497301
1994-04-01,67.54,67.54,65.79,66.29,668908
1994-04-04,66.53,66.68,65.49,65.49,2091204
1994-04-05,65.97,66.99,65.97,66.55,753320
1994-04-06,66.01,66.01,64.74,64.74,214395
1994-04-07,64.72,65.07,64.72,65.07,1307918
1994-04-08,64.56,66.27,64.56,66.27,3113516
1994-04-11,65.65,65.65,64.49,64.49,7855231
1994-04-12,63.81,64.23,63.81,64.23,1693662
1994-04-13,64.60,65.66,64.60,64.79,488178
1994-04-14,64.96,64.96,64.15,64.15,3734085
1994-04-15,64.56,64.56,64.05,64.34,555994
1994-04-18,64.64,64.64,64.10,64.10,1116651
1994-04-19,64.17,64.17,63.30,63.30,64627
1994-04-20,63.59,64.46,63.38,64.46,1146271
1994-04-21,63.48,63.48,62.47,62.47,1828003
1994-04-22,63.50,63.97,63.50,63.88,15873
1994-04-25,64.07,65.77,64.07,65.23,95412
1994-04-26,64.23,65.66,64.23,65.66,641871
1994-04-27,66.02,66.02,64.96,64.96,50110
1994-04-28,65.45,66.07,65.06,66.07,119046
1994-04-29,65.66,66.23,64.34,66.23,656673
1994-05-02,66.78,66.91,66.52,66.59,756671
1994-05-03,66.72,66.72,65.31,65.68,1167857
1994-05-04,65.00,65.00,64.46,64.46,411935
1994-05-05,63.78,64.26,63.46,63.46,137021
1994-05-06,62.80,63.22,62.80,63.22,525345
1994-05-09,61.61,62.90,61.61,62.63,641268
1994-05-10,64.46,64.64,63.27,63.27,477028
1994-05-11,64.45,64.86,63.42,63.81,410945
1994-05-12,63.99,63.99,62.11,62.11,53593
1994-05-13,61.67,61.67,59.47,59.47,229
1994-05-16,59.90,60.03,59.28,59.28,60727
1994-05-17,60.03,60.03,58.68,58.68,23651880
1994-05-18,58.66,58.79,58.01,58.01,4364983
1994-05-19,57.54,58.06,57.54,58.06,275323
1994-05-20,57.72,58.26,57.72,57.81,390483
1994-05-23,57.90,57.90,56.67,56.67,1214400
1994-05-24,55.98,56.18,55.93,55.93,549142
1994-05-25,55.80,55.80,55.56,55.63,96581
1994-05-26,55.88,55.88,55.10,55.10,193175
1994-05-27,55.66,55.92,55.17,55.17,1469845
1994-05-30,55.80,56.67,55.80,56.48,107807
1994-05-31,56.10,56.38,55.75,56.38,392456
1994-06-01,57.17,57.44,57.01,57.01,5941169
1994-06-02,57.45,57.72,57.38,57.63,363387
1994-06-03,57.47,58.32,57.47,57.62,3730436
1994-06-06,58.48,59.85,58.33,59.10,50481178
1994-06-07,58.52,59.24,58.22,59.24,421560
1994-06-08,59.05,59.23,58.34,58.34,36301
1994-06-09,58.28,58.71,57.20,58.71,1096213
1994-06-10,58.63,60.51,58.63,60.51,243130
1994-06-13,60.10,61.10,60.10,60.89,6975586
1994-06-14,60.63,60.93,60.40,60.93,759426
1994-06-15,60.67,60.67,59.71,60.26,977239
1994-06-16,59.71,59.71,57.63,57.63,309166
1994-06-17,57.76,58.52,57.76,58.52,243934
1994-06-20,58.43,58.43,57.05,57.05,313743
1994-06-21,57.56,59.01,57.56,59.01,2065841
1994-06-22,59.43,61.08,59.43,61.08,21872
1994-06-23,61.42,61.68,61.28,61.28,886297
1994-06-24,60.89,61.39,60.65,60.65,896164
1994-06-27,60.00,60.94,60.00,60.24,1965457
1994-06-28,61.68,63.13,61.68,63.13,4718905
1994-06-29,62.89,63.47,62.89,63.28,127957
1994-06-30,63.26,63.26,61.20,61.20,3818702
1994-07-01,61.26,61.26,60.27,60.94,207681
1994-07-04,61.66,62.22,61.66,62.11,282833
1994-07-05,62.83,62.83,62.13,62.50,59610
1994-07-06,61.78,62.66,61.78,62.66,306122
1994-07-07,62.87,62.87,61.06,61.08,256450
1994-07-08,61.59,62.01,61.45,61.96,1071744
1994-07-11,62.22,62.22,61.20,61.71,211561
1994-07-12,61.46,62.03,61.39,61.39,460198
1994-07-13,61.21,61.21,60.05,60.62,10151
1994-07-14,61.07,61.07,60.32,60.32,1231851
1994-07-15,59.89,61.34,59.89,61.34,570199
1994-07-18,61.99,62.90,61.99,62.30,56731
1994-07-19,62.40,62.82,61.41,62.82,764311
1994-07-20,61.84,62.42,61.84,62.42,1171404
1994-07-21,62.86,64.31,62.86,64.31,2805300
1994-07-22,64.88,65.54,64.28,65.54,1464520
1994-07-25,65.47,68.51,65.45,68.51,209071
1994-07-26,68.39,68.39,67.57,67.57,14449
1994-07-27,67.28,67.72,67.14,67.16,469471
1994-07-28,67.52,67.61,66.87,67.61,189755
1994-07-29,67.71,67.71,66.95,67.47,380004
1994-08-01,66.79,68.66,66.79,68.66,1745759
1994-08-02,68.31,68.31,67.77,68.09,907647
1994-08-03,68.19,68.19,66.88,68.05,1202961
1994-08-04,67.97,68.71,67.97,68.26,348304
1994-08-05,67.07,67.83,67.07,67.71,2274394
1994-08-08,68.35,69.50,68.35,69.25,125620
1994-08-09,69.65,70.06,68.06,70.06,245815
1994-08-10,70.16,70.83,69.77,70.66,849704
1994-08-11,71.53,71.53,70.38,70.38,890019
1994-08-12,70.44,70.44,69.40,69.40,170645
1994-08-15,69.05,69.05,68.26,68.79,1072371
1994-08-16,68.74,68.94,67.54,67.54,568031
1994-08-17,67.65,67.78,67.09,67.78,6362402
1994-08-18,66.75,68.06,66.74,68.06,876943
1994-08-19,65.93,65.93,64.25,64.25,51386
1994-08-22,65.22,65.29,64.70,65.29,79866
1994-08-23,65.51,66.18,65.51,66.18,2458549
1994-08-24,66.44,67.95,66.44,67.95,141605
1994-08-25,69.50,70.77,69.31,70.77,185838
1994-08-26,70.23,71.19,70.23,70.61,406672
1994-08-29,70.43,70.43,69.10,69.10,188838
1994-08-30,68.93,69.89,67.92,69.29,2402523
1994-08-31,68.99,71.36,68.99,70.82,1115957
1994-09-01,71.49,71.49,70.94,71.12,3007389
1994-09-02,71.90,71.90,71.23,71.88,189223
1994-09-05,71.42,71.42,68.89,68.89,494945
1994-09-06,68.90,69.59,68.90,69.59,856032
1994-09-07,69.05,69.96,68.79,68.79,9542655
1994-09-08,68.34,69.69,68.34,69.61,1928140
1994-09-09,70.14,70.78,70.14,70.78,1719013
1994-09-12,71.49,71.49,69.92,70.42,1267709
1994-09-13,70.56,72.42,70.56,72.42,135522
1994-09-14,72.09,72.15,71.80,71.80,89081
1994-09-15,70.85,71.41,70.48,70.74,1422834
1994-09-16,71.24,72.52,71.17,72.52,59075
1994-09-19,72.32,72.81,71.75,72.81,233249
1994-09-20,72.57,73.55,72.57,73.55,1538834
1994-09-21,72.80,75.46,72.80,75.46,535163
1994-09-22,74.57,74.67,73.73,73.73,28464487
1994-09-23,73.77,73.95,71.52,71.52,73800
1994-09-26,71.94,73.64,71.91,73.64,754251
1994-09-27,70.93,72.65,70.93,72.65,625599
1994-09-28,73.13,73.13,72.15,72.97,1721379
1994-09-29,72.79,73.54,72.69,73.54,91952
1994-09-30,74.83,74.83,74.24,74.24,1100153
1994-10-03,74.44,75.36,73.84,75.27,294808
1994-10-04,75.79,76.11,75.32,75.32,907841
1994-10-05,75.59,77.36,75.59,77.36,180068
1994-10-06,76.61,76.69,76.54,76.69,3678538
1994-10-07,76.68,77.38,76.68,77.38,363431
1994-10-10,77.74,80.12,77.58,80.12,1544411
1994-10-11,78.36,78.49,78.28,78.49,4440385
1994-10-12,78.23,80.36,78.23,80.36,778373
1994-10-13,81.03,82.78,81.03,82.15,113231
1994-10-14,82.61,83.16,82.61,82.99,1224497
1994-10-17,83.53,84.56,83.53,84.41,4474492
1994-10-18,83.85,86.41,83.85,85.56,222944
1994-10-19,87.32,88.67,87.32,88.44,221594
1994-10-20,87.18,87.18,84.12,84.12,576240
1994-10-21,83.79,84.67,83.79,84.34,475378
1994-10-24,84.41,86.30,84.35,86.30,2368
1994-10-25,85.27,88.17,85.09,88.17,318872
1994-10-26,87.55,88.31,86.97,86.97,301863
1994-10-27,85.67,85.67,84.69,84.69,753789
1994-10-28,84.87,84.87,84.42,84.61,601941
1994-10-31,83.82,86.43,83.82,86.43,3885942
1994-11-01,85.53,86.00,83.82,83.82,3426696
1994-11-02,84.57,86.55,84.57,85.69,305129
1994-11-03,84.87,84.87,84.09,84.09,1780822
1994-11-04,84.19,84.19,81.67,83.10,33504
1994-11-07,82.42,84.41,82.42,84.41,3600195
1994-11-08,85.61,86.88,85.48,85.48,929542
1994-11-09,85.98,87.18,85.98,86.23,200599
1994-11-10,87.36,87.77,87.36,87.40,79284
1994-11-11,87.36,89.22,87.36,88.06,1932189
1994-11-14,87.90,90.03,87.90,90.03,1619441
1994-11-15,87.76,87.76,85.62,85.62,1275692
1994-11-16,85.57,86.49,85.07,86.49,163382
1994-11-17,86.06,86.12,85.74,85.74,5295336
1994-11-18,85.70,87.02,85.49,87.02,4583280
1994-11-21,86.33,87.74,85.65,87.74,1192253
1994-11-22,87.84,88.73,87.84,88.73,685488
1994-11-23,89.59,89.82,88.34,88.34,338473
1994-11-24,88.40,88.52,88.17,88.52,227536
1994-11-25,87.19,87.19,85.65,85.65,8950706
1994-11-28,86.55,87.73,86.55,86.88,476753
1994-11-29,86.92,88.46,86.92,87.31,926345
1994-11-30,88.24,88.26,86.94,86.94,379504
1994-12-01,86.72,86.72,85.30,85.30,84223
1994-12-02,85.01,85.01,83.40,83.40,2421896
1994-12-05,82.78,86.40,82.78,86.40,19942
1994-12-06,87.34,87.94,87.34,87.94,1956395
1994-12-07,88.27,88.27,86.26,86.26,889489
1994-12-08,85.42,87.49,85.42,87.49,465759
1994-12-09,87.54,87.54,86.00,87.32,498799
1994-12-12,87.78,88.40,87.33,87.33,4586797
1994-12-13,87.91,88.29,87.26,88.29,983878
1994-12-14,88.57,88.57,88.08,88.45,237447
1994-12-15,88.98,88.98,86.43,86.43,802324
1994-12-16,86.10,86.10,84.89,85.06,600929
1994-12-19,84.77,85.72,84.35,85.18,181656
1994-12-20,85.30,85.69,84.86,84.86,503791
1994-12-21,85.80,85.92,85.80,85.92,156958
1994-12-22,85.51,86.55,84.65,86.55,623054
1994-12-23,85.65,85.75,84.17,85.75,69291
1994-12-26,86.00,86.00,84.25,84.25,210926
1994-12-27,82.83,82.83,82.15,82.15,61547
1994-12-28,83.23,83.23,82.65,82.69,59714
1994-12-29,82.98,83.06,82.21,83.06,5665768
1994-12-30,83.41,84.36,83.03,83.31,2207509
1995-01-02,84.52,84.52,83.90,84.49,290796
1995-01-03,85.20,85.48,85.20,85.26,114077
1995-01-04,84.85,85.19,84.03,84.03,662508
1995-01-05,83.68,84.87,83.68,84.15,1045340
1995-01-06,82.76,83.27,82.06,83.27,274591
1995-01-09,83.74,85.56,83.74,85.56,1149288
1995-01-10,84.24,85.76,84.24,85.28,2326302
1995-01-11,85.84,87.60,85.73,87.55,1194777
1995-01-12,87.54,87.79,87.36,87.79,220470
